"","Source","Target","Weight","Type","Modularity Class"
"1","10","12","894","Undirected","267"
"2","10","110","378","Undirected","267"
"3","10","116","308","Undirected","267"
"4","10","130","289","Undirected","267"
"5","10","261","218","Undirected","267"
"6","10","262","577","Undirected","267"
"7","10","264","577","Undirected","267"
"8","10","283","292","Undirected","267"
"9","10","284","447","Undirected","267"
"10","10","315","447","Undirected","267"
"11","10","348","54","Undirected","267"
"12","10","402","707","Undirected","267"
"13","10","404","378","Undirected","267"
"14","10","423","136","Undirected","267"
"15","100","101","487","Undirected","84"
"16","100","102","1000","Undirected","84"
"17","100","111","811","Undirected","84"
"18","100","122","302","Undirected","84"
"19","100","133","845","Undirected","84"
"20","100","154","1000","Undirected","84"
"21","100","195","1000","Undirected","84"
"22","100","213","447","Undirected","84"
"23","100","234","1000","Undirected","84"
"24","100","333","177","Undirected","84"
"25","100","344","1000","Undirected","84"
"26","100","348","54","Undirected","84"
"27","100","357","707","Undirected","84"
"28","100","398","577","Undirected","84"
"29","100","406","594","Undirected","84"
"30","100","423","953","Undirected","84"
"31","100","425","1000","Undirected","84"
"32","101","102","487","Undirected","84"
"33","101","109","324","Undirected","84"
"34","101","110","61","Undirected","84"
"35","101","111","605","Undirected","84"
"36","101","112","649","Undirected","84"
"37","101","116","200","Undirected","84"
"38","101","120","162","Undirected","84"
"39","101","122","293","Undirected","84"
"40","101","123","324","Undirected","84"
"41","101","124","94","Undirected","84"
"42","101","125","649","Undirected","84"
"43","101","130","140","Undirected","84"
"44","101","133","768","Undirected","84"
"45","101","136","132","Undirected","84"
"46","101","154","487","Undirected","84"
"47","101","161","256","Undirected","84"
"48","101","165","324","Undirected","84"
"49","101","175","229","Undirected","84"
"50","101","178","324","Undirected","84"
"51","101","181","132","Undirected","84"
"52","101","184","649","Undirected","84"
"53","101","195","487","Undirected","84"
"54","101","202","162","Undirected","84"
"55","101","209","162","Undirected","84"
"56","101","213","798","Undirected","84"
"57","101","223","450","Undirected","84"
"58","101","226","162","Undirected","84"
"59","101","227","162","Undirected","84"
"60","101","232","324","Undirected","84"
"61","101","234","487","Undirected","84"
"62","101","247","270","Undirected","84"
"63","101","253","218","Undirected","84"
"64","101","257","162","Undirected","84"
"65","101","259","115","Undirected","84"
"66","101","261","248","Undirected","84"
"67","101","262","94","Undirected","84"
"68","101","274","61","Undirected","84"
"69","101","277","187","Undirected","84"
"70","101","283","260","Undirected","84"
"71","101","296","162","Undirected","84"
"72","101","313","218","Undirected","84"
"73","101","315","290","Undirected","84"
"74","101","333","315","Undirected","84"
"75","101","336","649","Undirected","84"
"76","101","344","487","Undirected","84"
"77","101","348","371","Undirected","84"
"78","101","357","803","Undirected","84"
"79","101","379","115","Undirected","84"
"80","101","382","162","Undirected","84"
"81","101","388","45","Undirected","84"
"82","101","391","199","Undirected","84"
"83","101","396","162","Undirected","84"
"84","101","398","749","Undirected","84"
"85","101","402","115","Undirected","84"
"86","101","404","123","Undirected","84"
"87","101","406","353","Undirected","84"
"88","101","421","649","Undirected","84"
"89","101","423","552","Undirected","84"
"90","101","425","487","Undirected","84"
"91","101","433","162","Undirected","84"
"92","101","442","162","Undirected","84"
"93","101","448","324","Undirected","84"
"94","101","458","173","Undirected","84"
"95","101","460","162","Undirected","84"
"96","101","469","162","Undirected","84"
"97","101","475","649","Undirected","84"
"98","101","482","459","Undirected","84"
"99","101","494","344","Undirected","84"
"100","101","498","162","Undirected","84"
"101","102","111","811","Undirected","84"
"102","102","122","302","Undirected","84"
"103","102","133","845","Undirected","84"
"104","102","154","1000","Undirected","84"
"105","102","195","1000","Undirected","84"
"106","102","213","447","Undirected","84"
"107","102","234","1000","Undirected","84"
"108","102","333","177","Undirected","84"
"109","102","344","1000","Undirected","84"
"110","102","348","54","Undirected","84"
"111","102","357","707","Undirected","84"
"112","102","398","577","Undirected","84"
"113","102","406","594","Undirected","84"
"114","102","423","953","Undirected","84"
"115","102","425","1000","Undirected","84"
"116","107","116","272","Undirected","267"
"117","107","161","447","Undirected","267"
"118","107","219","707","Undirected","267"
"119","107","247","236","Undirected","267"
"120","107","261","309","Undirected","267"
"121","107","264","408","Undirected","267"
"122","107","274","267","Undirected","267"
"123","107","291","707","Undirected","267"
"124","107","293","707","Undirected","267"
"125","107","306","707","Undirected","267"
"126","107","315","316","Undirected","267"
"127","107","333","375","Undirected","267"
"128","107","348","346","Undirected","267"
"129","107","360","333","Undirected","267"
"130","107","400","707","Undirected","267"
"131","107","431","500","Undirected","267"
"132","109","161","316","Undirected","267"
"133","109","181","408","Undirected","267"
"134","109","223","277","Undirected","267"
"135","109","232","1000","Undirected","267"
"136","109","261","218","Undirected","267"
"137","109","348","272","Undirected","267"
"138","109","448","1000","Undirected","267"
"139","109","494","707","Undirected","267"
"140","110","115","239","Undirected","47"
"141","110","116","494","Undirected","47"
"142","110","130","109","Undirected","47"
"143","110","135","756","Undirected","47"
"144","110","136","309","Undirected","47"
"145","110","139","756","Undirected","47"
"146","110","181","309","Undirected","47"
"147","110","227","378","Undirected","47"
"148","110","238","756","Undirected","47"
"149","110","247","126","Undirected","47"
"150","110","253","338","Undirected","47"
"151","110","257","189","Undirected","47"
"152","110","261","82","Undirected","47"
"153","110","262","218","Undirected","47"
"154","110","264","218","Undirected","47"
"155","110","274","286","Undirected","47"
"156","110","283","276","Undirected","47"
"157","110","284","169","Undirected","47"
"158","110","287","756","Undirected","47"
"159","110","302","756","Undirected","47"
"160","110","315","169","Undirected","47"
"161","110","333","200","Undirected","47"
"162","110","348","349","Undirected","47"
"163","110","349","378","Undirected","47"
"164","110","360","356","Undirected","47"
"165","110","371","378","Undirected","47"
"166","110","383","535","Undirected","47"
"167","110","388","105","Undirected","47"
"168","110","402","267","Undirected","47"
"169","110","404","429","Undirected","47"
"170","110","406","299","Undirected","47"
"171","110","414","676","Undirected","47"
"172","110","423","51","Undirected","47"
"173","110","429","756","Undirected","47"
"174","110","469","378","Undirected","47"
"175","110","476","378","Undirected","47"
"176","110","482","535","Undirected","47"
"177","111","112","324","Undirected","84"
"178","111","118","487","Undirected","84"
"179","111","122","245","Undirected","84"
"180","111","125","324","Undirected","84"
"181","111","129","487","Undirected","84"
"182","111","133","850","Undirected","84"
"183","111","145","344","Undirected","84"
"184","111","154","811","Undirected","84"
"185","111","181","199","Undirected","84"
"186","111","184","324","Undirected","84"
"187","111","195","811","Undirected","84"
"188","111","213","653","Undirected","84"
"189","111","223","90","Undirected","84"
"190","111","234","811","Undirected","84"
"191","111","274","184","Undirected","84"
"192","111","277","281","Undirected","84"
"193","111","283","142","Undirected","84"
"194","111","316","487","Undirected","84"
"195","111","333","143","Undirected","84"
"196","111","336","324","Undirected","84"
"197","111","344","811","Undirected","84"
"198","111","348","150","Undirected","84"
"199","111","353","487","Undirected","84"
"200","111","357","803","Undirected","84"
"201","111","383","344","Undirected","84"
"202","111","398","656","Undirected","84"
"203","111","406","851","Undirected","84"
"204","111","421","324","Undirected","84"
"205","111","423","817","Undirected","84"
"206","111","425","811","Undirected","84"
"207","111","475","324","Undirected","84"
"208","111","482","229","Undirected","84"
"209","111","483","218","Undirected","84"
"210","111","492","487","Undirected","84"
"211","112","125","1000","Undirected","84"
"212","112","133","507","Undirected","84"
"213","112","184","1000","Undirected","84"
"214","112","213","894","Undirected","84"
"215","112","223","277","Undirected","84"
"216","112","336","1000","Undirected","84"
"217","112","357","707","Undirected","84"
"218","112","398","577","Undirected","84"
"219","112","406","99","Undirected","84"
"220","112","421","1000","Undirected","84"
"221","112","423","136","Undirected","84"
"222","112","475","1000","Undirected","84"
"223","112","482","707","Undirected","84"
"224","115","122","286","Undirected","8"
"225","115","135","316","Undirected","8"
"226","115","139","316","Undirected","8"
"227","115","145","671","Undirected","8"
"228","115","151","949","Undirected","8"
"229","115","180","949","Undirected","8"
"230","115","185","949","Undirected","8"
"231","115","238","316","Undirected","8"
"232","115","247","316","Undirected","8"
"233","115","249","949","Undirected","8"
"234","115","255","949","Undirected","8"
"235","115","287","316","Undirected","8"
"236","115","289","949","Undirected","8"
"237","115","302","316","Undirected","8"
"238","115","321","949","Undirected","8"
"239","115","326","949","Undirected","8"
"240","115","383","224","Undirected","8"
"241","115","390","949","Undirected","8"
"242","115","403","949","Undirected","8"
"243","115","404","478","Undirected","8"
"244","115","406","125","Undirected","8"
"245","115","410","949","Undirected","8"
"246","115","414","707","Undirected","8"
"247","115","416","949","Undirected","8"
"248","115","429","316","Undirected","8"
"249","115","482","224","Undirected","8"
"250","115","483","849","Undirected","8"
"251","116","120","77","Undirected","267"
"252","116","122","70","Undirected","267"
"253","116","123","77","Undirected","267"
"254","116","124","89","Undirected","267"
"255","116","130","266","Undirected","267"
"256","116","133","13","Undirected","267"
"257","116","136","314","Undirected","267"
"258","116","161","268","Undirected","267"
"259","116","165","77","Undirected","267"
"260","116","175","218","Undirected","267"
"261","116","178","77","Undirected","267"
"262","116","181","251","Undirected","267"
"263","116","194","77","Undirected","267"
"264","116","202","231","Undirected","267"
"265","116","203","77","Undirected","267"
"266","116","209","77","Undirected","267"
"267","116","223","149","Undirected","267"
"268","116","226","231","Undirected","267"
"269","116","227","692","Undirected","267"
"270","116","242","77","Undirected","267"
"271","116","247","308","Undirected","267"
"272","116","253","619","Undirected","267"
"273","116","257","231","Undirected","267"
"274","116","259","218","Undirected","267"
"275","116","261","420","Undirected","267"
"276","116","262","222","Undirected","267"
"277","116","264","444","Undirected","267"
"278","116","274","320","Undirected","267"
"279","116","277","89","Undirected","267"
"280","116","283","561","Undirected","267"
"281","116","284","206","Undirected","267"
"282","116","291","385","Undirected","267"
"283","116","306","385","Undirected","267"
"284","116","311","109","Undirected","267"
"285","116","313","34","Undirected","267"
"286","116","315","482","Undirected","267"
"287","116","323","308","Undirected","267"
"288","116","333","653","Undirected","267"
"289","116","348","628","Undirected","267"
"290","116","349","308","Undirected","267"
"291","116","360","381","Undirected","267"
"292","116","371","308","Undirected","267"
"293","116","379","54","Undirected","267"
"294","116","382","77","Undirected","267"
"295","116","388","448","Undirected","267"
"296","116","391","126","Undirected","267"
"297","116","396","77","Undirected","267"
"298","116","398","44","Undirected","267"
"299","116","400","385","Undirected","267"
"300","116","402","381","Undirected","267"
"301","116","404","174","Undirected","267"
"302","116","405","77","Undirected","267"
"303","116","423","105","Undirected","267"
"304","116","431","54","Undirected","267"
"305","116","433","77","Undirected","267"
"306","116","442","77","Undirected","267"
"307","116","452","77","Undirected","267"
"308","116","458","230","Undirected","267"
"309","116","469","692","Undirected","267"
"310","116","476","308","Undirected","267"
"311","116","494","163","Undirected","267"
"312","116","498","77","Undirected","267"
"313","118","129","1000","Undirected","53"
"314","118","145","707","Undirected","53"
"315","118","181","408","Undirected","53"
"316","118","274","378","Undirected","53"
"317","118","277","577","Undirected","53"
"318","118","283","292","Undirected","53"
"319","118","316","1000","Undirected","53"
"320","118","348","218","Undirected","53"
"321","118","353","1000","Undirected","53"
"322","118","383","707","Undirected","53"
"323","118","406","693","Undirected","53"
"324","118","483","447","Undirected","53"
"325","118","492","1000","Undirected","53"
"326","12","45","447","Undirected","267"
"327","12","53","183","Undirected","267"
"328","12","63","105","Undirected","267"
"329","12","65","124","Undirected","267"
"330","12","110","338","Undirected","267"
"331","12","116","413","Undirected","267"
"332","12","130","387","Undirected","267"
"333","12","259","316","Undirected","267"
"334","12","261","293","Undirected","267"
"335","12","262","516","Undirected","267"
"336","12","264","516","Undirected","267"
"337","12","283","326","Undirected","267"
"338","12","284","400","Undirected","267"
"339","12","315","400","Undirected","267"
"340","12","323","447","Undirected","267"
"341","12","348","97","Undirected","267"
"342","12","388","248","Undirected","267"
"343","12","402","632","Undirected","267"
"344","12","404","338","Undirected","267"
"345","12","423","183","Undirected","267"
"346","12","458","191","Undirected","267"
"347","120","122","905","Undirected","221"
"348","120","130","866","Undirected","221"
"349","120","133","169","Undirected","221"
"350","120","161","316","Undirected","221"
"351","120","209","1000","Undirected","221"
"352","120","283","146","Undirected","221"
"353","120","348","163","Undirected","221"
"354","120","391","408","Undirected","221"
"355","120","396","1000","Undirected","221"
"356","120","398","577","Undirected","221"
"357","120","404","756","Undirected","221"
"358","120","433","1000","Undirected","221"
"359","120","442","1000","Undirected","221"
"360","120","458","853","Undirected","221"
"361","120","498","1000","Undirected","221"
"362","122","130","783","Undirected","221"
"363","122","133","408","Undirected","221"
"364","122","145","213","Undirected","221"
"365","122","151","302","Undirected","221"
"366","122","154","302","Undirected","221"
"367","122","161","286","Undirected","221"
"368","122","180","302","Undirected","221"
"369","122","185","302","Undirected","221"
"370","122","195","302","Undirected","221"
"371","122","209","905","Undirected","221"
"372","122","213","135","Undirected","221"
"373","122","234","302","Undirected","221"
"374","122","247","101","Undirected","221"
"375","122","249","302","Undirected","221"
"376","122","255","302","Undirected","221"
"377","122","283","132","Undirected","221"
"378","122","289","302","Undirected","221"
"379","122","321","302","Undirected","221"
"380","122","326","302","Undirected","221"
"381","122","333","53","Undirected","221"
"382","122","344","302","Undirected","221"
"383","122","348","164","Undirected","221"
"384","122","357","213","Undirected","221"
"385","122","390","302","Undirected","221"
"386","122","391","369","Undirected","221"
"387","122","396","905","Undirected","221"
"388","122","398","696","Undirected","221"
"389","122","403","302","Undirected","221"
"390","122","404","798","Undirected","221"
"391","122","406","179","Undirected","221"
"392","122","410","302","Undirected","221"
"393","122","414","135","Undirected","221"
"394","122","416","302","Undirected","221"
"395","122","423","287","Undirected","221"
"396","122","425","302","Undirected","221"
"397","122","433","905","Undirected","221"
"398","122","442","905","Undirected","221"
"399","122","458","771","Undirected","221"
"400","122","483","270","Undirected","221"
"401","122","498","905","Undirected","221"
"402","123","136","408","Undirected","267"
"403","123","165","1000","Undirected","267"
"404","123","178","1000","Undirected","267"
"405","123","247","667","Undirected","267"
"406","123","261","436","Undirected","267"
"407","123","277","577","Undirected","267"
"408","123","283","146","Undirected","267"
"409","123","315","447","Undirected","267"
"410","123","348","109","Undirected","267"
"411","123","391","408","Undirected","267"
"412","124","130","167","Undirected","267"
"413","124","161","365","Undirected","267"
"414","124","194","577","Undirected","267"
"415","124","203","577","Undirected","267"
"416","124","223","160","Undirected","267"
"417","124","247","385","Undirected","267"
"418","124","253","258","Undirected","267"
"419","124","257","577","Undirected","267"
"420","124","259","408","Undirected","267"
"421","124","261","630","Undirected","267"
"422","124","262","667","Undirected","267"
"423","124","264","333","Undirected","267"
"424","124","277","333","Undirected","267"
"425","124","283","505","Undirected","267"
"426","124","284","516","Undirected","267"
"427","124","296","577","Undirected","267"
"428","124","311","816","Undirected","267"
"429","124","313","516","Undirected","267"
"430","124","333","408","Undirected","267"
"431","124","348","314","Undirected","267"
"432","124","379","816","Undirected","267"
"433","124","388","641","Undirected","267"
"434","124","391","471","Undirected","267"
"435","124","405","577","Undirected","267"
"436","124","423","157","Undirected","267"
"437","124","452","577","Undirected","267"
"438","124","458","123","Undirected","267"
"439","124","460","577","Undirected","267"
"440","125","133","507","Undirected","84"
"441","125","184","1000","Undirected","84"
"442","125","213","894","Undirected","84"
"443","125","223","277","Undirected","84"
"444","125","336","1000","Undirected","84"
"445","125","357","707","Undirected","84"
"446","125","398","577","Undirected","84"
"447","125","406","99","Undirected","84"
"448","125","421","1000","Undirected","84"
"449","125","423","136","Undirected","84"
"450","125","475","1000","Undirected","84"
"451","125","482","707","Undirected","84"
"452","129","145","707","Undirected","53"
"453","129","181","408","Undirected","53"
"454","129","274","378","Undirected","53"
"455","129","277","577","Undirected","53"
"456","129","283","292","Undirected","53"
"457","129","316","1000","Undirected","53"
"458","129","348","218","Undirected","53"
"459","129","353","1000","Undirected","53"
"460","129","383","707","Undirected","53"
"461","129","406","693","Undirected","53"
"462","129","483","447","Undirected","53"
"463","129","492","1000","Undirected","53"
"464","13","23","865","Undirected","8"
"465","13","24","707","Undirected","8"
"466","13","33","1000","Undirected","8"
"467","13","44","1000","Undirected","8"
"468","13","52","949","Undirected","8"
"469","13","68","707","Undirected","8"
"470","13","69","577","Undirected","8"
"471","13","91","970","Undirected","8"
"472","13","115","949","Undirected","8"
"473","13","122","302","Undirected","8"
"474","13","145","707","Undirected","8"
"475","13","151","1000","Undirected","8"
"476","13","180","1000","Undirected","8"
"477","13","185","1000","Undirected","8"
"478","13","247","333","Undirected","8"
"479","13","249","1000","Undirected","8"
"480","13","255","1000","Undirected","8"
"481","13","289","1000","Undirected","8"
"482","13","321","1000","Undirected","8"
"483","13","326","1000","Undirected","8"
"484","13","390","1000","Undirected","8"
"485","13","403","1000","Undirected","8"
"486","13","404","378","Undirected","8"
"487","13","410","1000","Undirected","8"
"488","13","414","447","Undirected","8"
"489","13","416","1000","Undirected","8"
"490","13","483","894","Undirected","8"
"491","130","133","146","Undirected","221"
"492","130","161","274","Undirected","221"
"493","130","194","289","Undirected","221"
"494","130","203","289","Undirected","221"
"495","130","209","866","Undirected","221"
"496","130","223","80","Undirected","221"
"497","130","259","204","Undirected","221"
"498","130","261","252","Undirected","221"
"499","130","262","333","Undirected","221"
"500","130","264","333","Undirected","221"
"501","130","277","167","Undirected","221"
"502","130","283","295","Undirected","221"
"503","130","284","387","Undirected","221"
"504","130","311","204","Undirected","221"
"505","130","315","129","Undirected","221"
"506","130","323","289","Undirected","221"
"507","130","348","204","Undirected","221"
"508","130","388","320","Undirected","221"
"509","130","391","589","Undirected","221"
"510","130","396","866","Undirected","221"
"511","130","398","500","Undirected","221"
"512","130","402","204","Undirected","221"
"513","130","404","764","Undirected","221"
"514","130","405","289","Undirected","221"
"515","130","423","118","Undirected","221"
"516","130","433","866","Undirected","221"
"517","130","442","866","Undirected","221"
"518","130","452","289","Undirected","221"
"519","130","458","923","Undirected","221"
"520","130","498","866","Undirected","221"
"521","133","154","845","Undirected","84"
"522","133","161","53","Undirected","84"
"523","133","184","507","Undirected","84"
"524","133","195","845","Undirected","84"
"525","133","209","169","Undirected","84"
"526","133","213","832","Undirected","84"
"527","133","223","141","Undirected","84"
"528","133","234","845","Undirected","84"
"529","133","283","25","Undirected","84"
"530","133","333","149","Undirected","84"
"531","133","336","507","Undirected","84"
"532","133","344","845","Undirected","84"
"533","133","348","74","Undirected","84"
"534","133","357","956","Undirected","84"
"535","133","391","69","Undirected","84"
"536","133","396","169","Undirected","84"
"537","133","398","878","Undirected","84"
"538","133","404","128","Undirected","84"
"539","133","406","552","Undirected","84"
"540","133","421","507","Undirected","84"
"541","133","423","874","Undirected","84"
"542","133","425","845","Undirected","84"
"543","133","433","169","Undirected","84"
"544","133","442","169","Undirected","84"
"545","133","458","144","Undirected","84"
"546","133","475","507","Undirected","84"
"547","133","482","359","Undirected","84"
"548","133","498","169","Undirected","84"
"549","135","139","1000","Undirected","47"
"550","135","238","1000","Undirected","47"
"551","135","287","1000","Undirected","47"
"552","135","302","1000","Undirected","47"
"553","135","383","707","Undirected","47"
"554","135","404","378","Undirected","47"
"555","135","406","396","Undirected","47"
"556","135","414","894","Undirected","47"
"557","135","429","1000","Undirected","47"
"558","135","482","707","Undirected","47"
"559","136","165","408","Undirected","267"
"560","136","178","408","Undirected","267"
"561","136","181","667","Undirected","267"
"562","136","242","408","Undirected","267"
"563","136","247","544","Undirected","267"
"564","136","257","408","Undirected","267"
"565","136","261","267","Undirected","267"
"566","136","274","617","Undirected","267"
"567","136","277","236","Undirected","267"
"568","136","283","179","Undirected","267"
"569","136","315","183","Undirected","267"
"570","136","333","72","Undirected","267"
"571","136","348","489","Undirected","267"
"572","136","349","816","Undirected","267"
"573","136","360","770","Undirected","267"
"574","136","371","816","Undirected","267"
"575","136","391","167","Undirected","267"
"576","136","431","289","Undirected","267"
"577","136","476","816","Undirected","267"
"578","139","238","1000","Undirected","47"
"579","139","287","1000","Undirected","47"
"580","139","302","1000","Undirected","47"
"581","139","383","707","Undirected","47"
"582","139","404","378","Undirected","47"
"583","139","406","396","Undirected","47"
"584","139","414","894","Undirected","47"
"585","139","429","1000","Undirected","47"
"586","139","482","707","Undirected","47"
"587","145","151","707","Undirected","8"
"588","145","180","707","Undirected","8"
"589","145","181","289","Undirected","8"
"590","145","185","707","Undirected","8"
"591","145","247","236","Undirected","8"
"592","145","249","707","Undirected","8"
"593","145","255","707","Undirected","8"
"594","145","274","267","Undirected","8"
"595","145","277","408","Undirected","8"
"596","145","283","206","Undirected","8"
"597","145","289","707","Undirected","8"
"598","145","316","707","Undirected","8"
"599","145","321","707","Undirected","8"
"600","145","326","707","Undirected","8"
"601","145","348","154","Undirected","8"
"602","145","353","707","Undirected","8"
"603","145","383","500","Undirected","8"
"604","145","390","707","Undirected","8"
"605","145","403","707","Undirected","8"
"606","145","404","267","Undirected","8"
"607","145","406","490","Undirected","8"
"608","145","410","707","Undirected","8"
"609","145","414","316","Undirected","8"
"610","145","416","707","Undirected","8"
"611","145","483","949","Undirected","8"
"612","145","492","707","Undirected","8"
"613","151","180","1000","Undirected","8"
"614","151","185","1000","Undirected","8"
"615","151","247","333","Undirected","8"
"616","151","249","1000","Undirected","8"
"617","151","255","1000","Undirected","8"
"618","151","289","1000","Undirected","8"
"619","151","321","1000","Undirected","8"
"620","151","326","1000","Undirected","8"
"621","151","390","1000","Undirected","8"
"622","151","403","1000","Undirected","8"
"623","151","404","378","Undirected","8"
"624","151","410","1000","Undirected","8"
"625","151","414","447","Undirected","8"
"626","151","416","1000","Undirected","8"
"627","151","483","894","Undirected","8"
"628","154","195","1000","Undirected","84"
"629","154","213","447","Undirected","84"
"630","154","234","1000","Undirected","84"
"631","154","333","177","Undirected","84"
"632","154","344","1000","Undirected","84"
"633","154","348","54","Undirected","84"
"634","154","357","707","Undirected","84"
"635","154","398","577","Undirected","84"
"636","154","406","594","Undirected","84"
"637","154","423","953","Undirected","84"
"638","154","425","1000","Undirected","84"
"639","161","181","129","Undirected","267"
"640","161","209","316","Undirected","267"
"641","161","223","88","Undirected","267"
"642","161","232","316","Undirected","267"
"643","161","247","422","Undirected","267"
"644","161","253","283","Undirected","267"
"645","161","257","316","Undirected","267"
"646","161","259","447","Undirected","267"
"647","161","261","483","Undirected","267"
"648","161","262","365","Undirected","267"
"649","161","264","365","Undirected","267"
"650","161","283","231","Undirected","267"
"651","161","291","632","Undirected","267"
"652","161","296","632","Undirected","267"
"653","161","306","632","Undirected","267"
"654","161","313","566","Undirected","267"
"655","161","315","283","Undirected","267"
"656","161","333","671","Undirected","267"
"657","161","348","447","Undirected","267"
"658","161","360","149","Undirected","267"
"659","161","379","447","Undirected","267"
"660","161","391","129","Undirected","267"
"661","161","396","316","Undirected","267"
"662","161","398","183","Undirected","267"
"663","161","400","632","Undirected","267"
"664","161","404","239","Undirected","267"
"665","161","433","316","Undirected","267"
"666","161","442","316","Undirected","267"
"667","161","448","316","Undirected","267"
"668","161","458","270","Undirected","267"
"669","161","460","632","Undirected","267"
"670","161","494","224","Undirected","267"
"671","161","498","316","Undirected","267"
"672","165","178","1000","Undirected","267"
"673","165","247","667","Undirected","267"
"674","165","261","436","Undirected","267"
"675","165","277","577","Undirected","267"
"676","165","283","146","Undirected","267"
"677","165","315","447","Undirected","267"
"678","165","348","109","Undirected","267"
"679","165","391","408","Undirected","267"
"680","175","202","707","Undirected","267"
"681","175","223","784","Undirected","267"
"682","175","226","707","Undirected","267"
"683","175","257","354","Undirected","267"
"684","175","274","267","Undirected","267"
"685","175","283","309","Undirected","267"
"686","175","313","316","Undirected","267"
"687","175","315","632","Undirected","267"
"688","175","333","250","Undirected","267"
"689","175","348","346","Undirected","267"
"690","175","382","707","Undirected","267"
"691","175","402","500","Undirected","267"
"692","175","458","151","Undirected","267"
"693","175","494","500","Undirected","267"
"694","178","247","667","Undirected","267"
"695","178","261","436","Undirected","267"
"696","178","277","577","Undirected","267"
"697","178","283","146","Undirected","267"
"698","178","315","447","Undirected","267"
"699","178","348","109","Undirected","267"
"700","178","391","408","Undirected","267"
"701","180","185","1000","Undirected","8"
"702","180","247","333","Undirected","8"
"703","180","249","1000","Undirected","8"
"704","180","255","1000","Undirected","8"
"705","180","289","1000","Undirected","8"
"706","180","321","1000","Undirected","8"
"707","180","326","1000","Undirected","8"
"708","180","390","1000","Undirected","8"
"709","180","403","1000","Undirected","8"
"710","180","404","378","Undirected","8"
"711","180","410","1000","Undirected","8"
"712","180","414","447","Undirected","8"
"713","180","416","1000","Undirected","8"
"714","180","483","894","Undirected","8"
"715","181","223","113","Undirected","267"
"716","181","232","408","Undirected","267"
"717","181","247","272","Undirected","267"
"718","181","257","408","Undirected","267"
"719","181","261","89","Undirected","267"
"720","181","274","772","Undirected","267"
"721","181","277","236","Undirected","267"
"722","181","283","119","Undirected","267"
"723","181","316","408","Undirected","267"
"724","181","348","600","Undirected","267"
"725","181","349","816","Undirected","267"
"726","181","353","408","Undirected","267"
"727","181","360","770","Undirected","267"
"728","181","371","816","Undirected","267"
"729","181","383","289","Undirected","267"
"730","181","406","283","Undirected","267"
"731","181","448","408","Undirected","267"
"732","181","476","816","Undirected","267"
"733","181","483","183","Undirected","267"
"734","181","492","408","Undirected","267"
"735","181","494","289","Undirected","267"
"736","184","213","894","Undirected","84"
"737","184","223","277","Undirected","84"
"738","184","336","1000","Undirected","84"
"739","184","357","707","Undirected","84"
"740","184","398","577","Undirected","84"
"741","184","406","99","Undirected","84"
"742","184","421","1000","Undirected","84"
"743","184","423","136","Undirected","84"
"744","184","475","1000","Undirected","84"
"745","184","482","707","Undirected","84"
"746","185","247","333","Undirected","8"
"747","185","249","1000","Undirected","8"
